RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,Unnamed: 7,Estacion,Year,Month,Day,Time,Hour,Season,Episode_ID,Episode_length
6. Fotos Camaras Trampa,01070279.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 19:49:52,1,Hued hued,533:3|6,,CoRaTe,2022,1,7,19:49:52,19,Verano,533,3|6
6. Fotos Camaras Trampa,01070280.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 19:49:58,1,Hued hued,533:4|6,,CoRaTe,2022,1,7,19:49:58,19,Verano,533,4|6
6. Fotos Camaras Trampa,01070281.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 19:49:59,1,Hued hued,533:5|6,,CoRaTe,2022,1,7,19:49:59,19,Verano,533,5|6
6. Fotos Camaras Trampa,01070285.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:19:04,1,Hued hued,535:3|6,,CoRaTe,2022,1,7,21:19:04,21,Verano,535,3|6
6. Fotos Camaras Trampa,01070295.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:58:23,1,Jabali,536:7|78,,CoRaTe,2022,1,7,21:58:23,21,Verano,536,7|78
6. Fotos Camaras Trampa,01070296.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:58:24,1,Jabali,536:8|78,,CoRaTe,2022,1,7,21:58:24,21,Verano,536,8|78
6. Fotos Camaras Trampa,01070297.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:58:25,1,Jabali,536:9|78,,CoRaTe,2022,1,7,21:58:25,21,Verano,536,9|78
6. Fotos Camaras Trampa,01070298.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:21,1,Jabali,536:10|78,,CoRaTe,2022,1,7,21:59:21,21,Verano,536,10|78
6. Fotos Camaras Trampa,01070299.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:22,1,Jabali,536:11|78,,CoRaTe,2022,1,7,21:59:22,21,Verano,536,11|78
6. Fotos Camaras Trampa,01070300.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:23,1,Jabali,536:12|78,,CoRaTe,2022,1,7,21:59:23,21,Verano,536,12|78
6. Fotos Camaras Trampa,01070301.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:27,1,Jabali,536:13|78,,CoRaTe,2022,1,7,21:59:27,21,Verano,536,13|78
6. Fotos Camaras Trampa,01070302.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:28,1,Jabali,536:14|78,,CoRaTe,2022,1,7,21:59:28,21,Verano,536,14|78
6. Fotos Camaras Trampa,01070303.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:29,1,Jabali,536:15|78,,CoRaTe,2022,1,7,21:59:29,21,Verano,536,15|78
6. Fotos Camaras Trampa,01070304.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:32,1,Jabali,536:16|78,,CoRaTe,2022,1,7,21:59:32,21,Verano,536,16|78
6. Fotos Camaras Trampa,01070305.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:33,1,Jabali,536:17|78,,CoRaTe,2022,1,7,21:59:33,21,Verano,536,17|78
6. Fotos Camaras Trampa,01070306.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:34,1,Jabali,536:18|78,,CoRaTe,2022,1,7,21:59:34,21,Verano,536,18|78
6. Fotos Camaras Trampa,01070307.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:38,1,Jabali,536:19|78,,CoRaTe,2022,1,7,21:59:38,21,Verano,536,19|78
6. Fotos Camaras Trampa,01070308.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:39,1,Jabali,536:20|78,,CoRaTe,2022,1,7,21:59:39,21,Verano,536,20|78
6. Fotos Camaras Trampa,01070309.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:40,1,Jabali,536:21|78,,CoRaTe,2022,1,7,21:59:40,21,Verano,536,21|78
6. Fotos Camaras Trampa,01070310.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:44,1,Jabali,536:22|78,,CoRaTe,2022,1,7,21:59:44,21,Verano,536,22|78
6. Fotos Camaras Trampa,01070311.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:45,1,Jabali,536:23|78,,CoRaTe,2022,1,7,21:59:45,21,Verano,536,23|78
6. Fotos Camaras Trampa,01070312.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:46,1,Jabali,536:24|78,,CoRaTe,2022,1,7,21:59:46,21,Verano,536,24|78
6. Fotos Camaras Trampa,01070313.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:49,1,Jabali,536:25|78,,CoRaTe,2022,1,7,21:59:49,21,Verano,536,25|78
6. Fotos Camaras Trampa,01070314.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:50,1,Jabali,536:26|78,,CoRaTe,2022,1,7,21:59:50,21,Verano,536,26|78
6. Fotos Camaras Trampa,01070315.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:51,1,Jabali,536:27|78,,CoRaTe,2022,1,7,21:59:51,21,Verano,536,27|78
6. Fotos Camaras Trampa,01070316.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:54,1,Jabali,536:28|78,,CoRaTe,2022,1,7,21:59:54,21,Verano,536,28|78
6. Fotos Camaras Trampa,01070317.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:55,1,Jabali,536:29|78,,CoRaTe,2022,1,7,21:59:55,21,Verano,536,29|78
6. Fotos Camaras Trampa,01070318.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:56,1,Jabali,536:30|78,,CoRaTe,2022,1,7,21:59:56,21,Verano,536,30|78
6. Fotos Camaras Trampa,01070319.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 21:59:59,2,Jabali,536:31|78,,CoRaTe,2022,1,7,21:59:59,21,Verano,536,31|78
6. Fotos Camaras Trampa,01070320.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:00,2,Jabali,536:32|78,,CoRaTe,2022,1,7,22:00:00,22,Verano,536,32|78
6. Fotos Camaras Trampa,01070321.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:01,2,Jabali,536:33|78,,CoRaTe,2022,1,7,22:00:01,22,Verano,536,33|78
6. Fotos Camaras Trampa,01070322.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:05,2,Jabali,536:34|78,,CoRaTe,2022,1,7,22:00:05,22,Verano,536,34|78
6. Fotos Camaras Trampa,01070323.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:06,2,Jabali,536:35|78,,CoRaTe,2022,1,7,22:00:06,22,Verano,536,35|78
6. Fotos Camaras Trampa,01070324.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:07,2,Jabali,536:36|78,,CoRaTe,2022,1,7,22:00:07,22,Verano,536,36|78
6. Fotos Camaras Trampa,01070325.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:11,2,Jabali,536:37|78,,CoRaTe,2022,1,7,22:00:11,22,Verano,536,37|78
6. Fotos Camaras Trampa,01070326.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:12,2,Jabali,536:38|78,,CoRaTe,2022,1,7,22:00:12,22,Verano,536,38|78
6. Fotos Camaras Trampa,01070327.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:13,2,Jabali,536:39|78,,CoRaTe,2022,1,7,22:00:13,22,Verano,536,39|78
6. Fotos Camaras Trampa,01070328.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:17,3,Jabali,536:40|78,,CoRaTe,2022,1,7,22:00:17,22,Verano,536,40|78
6. Fotos Camaras Trampa,01070329.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:18,3,Jabali,536:41|78,,CoRaTe,2022,1,7,22:00:18,22,Verano,536,41|78
6. Fotos Camaras Trampa,01070330.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:19,3,Jabali,536:42|78,,CoRaTe,2022,1,7,22:00:19,22,Verano,536,42|78
6. Fotos Camaras Trampa,01070333.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:29,2,Jabali,536:45|78,,CoRaTe,2022,1,7,22:00:29,22,Verano,536,45|78
6. Fotos Camaras Trampa,01070334.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:32,3,Jabali,536:46|78,,CoRaTe,2022,1,7,22:00:32,22,Verano,536,46|78
6. Fotos Camaras Trampa,01070335.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:33,2,Jabali,536:47|78,,CoRaTe,2022,1,7,22:00:33,22,Verano,536,47|78
6. Fotos Camaras Trampa,01070336.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:00:34,2,Jabali,536:48|78,,CoRaTe,2022,1,7,22:00:34,22,Verano,536,48|78
6. Fotos Camaras Trampa,01070341.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:07:30,1,Jabali,536:53|78,,CoRaTe,2022,1,7,22:07:30,22,Verano,536,53|78
6. Fotos Camaras Trampa,01070342.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:07:31,1,Jabali,536:54|78,,CoRaTe,2022,1,7,22:07:31,22,Verano,536,54|78
6. Fotos Camaras Trampa,01070343.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:07:36,1,Jabali,536:55|78,,CoRaTe,2022,1,7,22:07:36,22,Verano,536,55|78
6. Fotos Camaras Trampa,01070344.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:07:37,1,Jabali,536:56|78,,CoRaTe,2022,1,7,22:07:37,22,Verano,536,56|78
6. Fotos Camaras Trampa,01070345.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:07:38,1,Jabali,536:57|78,,CoRaTe,2022,1,7,22:07:38,22,Verano,536,57|78
6. Fotos Camaras Trampa,01070346.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:33:57,1,Jabali,536:58|78,,CoRaTe,2022,1,7,22:33:57,22,Verano,536,58|78
6. Fotos Camaras Trampa,01070347.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:33:58,1,Jabali,536:59|78,,CoRaTe,2022,1,7,22:33:58,22,Verano,536,59|78
6. Fotos Camaras Trampa,01070348.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:33:59,3,Jabali,536:60|78,,CoRaTe,2022,1,7,22:33:59,22,Verano,536,60|78
6. Fotos Camaras Trampa,01070349.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:03,3,Jabali,536:61|78,,CoRaTe,2022,1,7,22:34:03,22,Verano,536,61|78
6. Fotos Camaras Trampa,01070350.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:04,3,Jabali,536:62|78,,CoRaTe,2022,1,7,22:34:04,22,Verano,536,62|78
6. Fotos Camaras Trampa,01070353.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:11,1,Jabali,536:65|78,,CoRaTe,2022,1,7,22:34:11,22,Verano,536,65|78
6. Fotos Camaras Trampa,01070355.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:34,2,Jabali,536:67|78,,CoRaTe,2022,1,7,22:34:34,22,Verano,536,67|78
6. Fotos Camaras Trampa,01070356.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:35,2,Jabali,536:68|78,,CoRaTe,2022,1,7,22:34:35,22,Verano,536,68|78
6. Fotos Camaras Trampa,01070357.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:36,2,Jabali,536:69|78,,CoRaTe,2022,1,7,22:34:36,22,Verano,536,69|78
6. Fotos Camaras Trampa,01070358.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:40,2,Jabali,536:70|78,,CoRaTe,2022,1,7,22:34:40,22,Verano,536,70|78
6. Fotos Camaras Trampa,01070359.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:41,2,Jabali,536:71|78,,CoRaTe,2022,1,7,22:34:41,22,Verano,536,71|78
6. Fotos Camaras Trampa,01070360.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:42,2,Jabali,536:72|78,,CoRaTe,2022,1,7,22:34:42,22,Verano,536,72|78
6. Fotos Camaras Trampa,01070361.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:46,1,Jabali,536:73|78,,CoRaTe,2022,1,7,22:34:46,22,Verano,536,73|78
6. Fotos Camaras Trampa,01070362.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:47,1,Jabali,536:74|78,,CoRaTe,2022,1,7,22:34:47,22,Verano,536,74|78
6. Fotos Camaras Trampa,01070363.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-07 22:34:48,1,Jabali,536:75|78,,CoRaTe,2022,1,7,22:34:48,22,Verano,536,75|78
6. Fotos Camaras Trampa,01080368.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-08 00:13:01,1,Jabali,537:2|15,,CoRaTe,2022,1,8,00:13:01,0,Verano,537,2|15
6. Fotos Camaras Trampa,01080369.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-08 00:13:02,1,Jabali,537:3|15,,CoRaTe,2022,1,8,00:13:02,0,Verano,537,3|15
6. Fotos Camaras Trampa,01080373.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-08 00:13:26,1,Jabali,537:7|15,,CoRaTe,2022,1,8,00:13:26,0,Verano,537,7|15
6. Fotos Camaras Trampa,01080374.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-08 00:13:27,1,Jabali,537:8|15,,CoRaTe,2022,1,8,00:13:27,0,Verano,537,8|15
6. Fotos Camaras Trampa,01080375.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-08 00:13:28,1,Jabali,537:9|15,,CoRaTe,2022,1,8,00:13:28,0,Verano,537,9|15
6. Fotos Camaras Trampa,01080376.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-08 00:13:32,1,Jabali,537:10|15,,CoRaTe,2022,1,8,00:13:32,0,Verano,537,10|15
6. Fotos Camaras Trampa,01090385.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-09 11:58:41,1,Hued hued,547:1|6,,CoRaTe,2022,1,9,11:58:41,11,Verano,547,1|6
6. Fotos Camaras Trampa,01090386.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-09 11:58:42,1,Hued hued,547:2|6,,CoRaTe,2022,1,9,11:58:42,11,Verano,547,2|6
6. Fotos Camaras Trampa,01090387.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-09 11:58:43,1,Hued hued,547:3|6,,CoRaTe,2022,1,9,11:58:43,11,Verano,547,3|6
6. Fotos Camaras Trampa,01090388.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-09 11:59:07,1,Hued hued,547:4|6,,CoRaTe,2022,1,9,11:59:07,11,Verano,547,4|6
6. Fotos Camaras Trampa,01090389.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-09 11:59:08,1,Hued hued,547:5|6,,CoRaTe,2022,1,9,11:59:08,11,Verano,547,5|6
6. Fotos Camaras Trampa,01090390.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-09 11:59:09,1,Hued hued,547:6|6,,CoRaTe,2022,1,9,11:59:09,11,Verano,547,6|6
6. Fotos Camaras Trampa,01100391.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-10 12:26:07,1,Hued hued,555:1|9,,CoRaTe,2022,1,10,12:26:07,12,Verano,555,1|9
6. Fotos Camaras Trampa,01100392.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-10 12:26:08,1,Hued hued,555:2|9,,CoRaTe,2022,1,10,12:26:08,12,Verano,555,2|9
6. Fotos Camaras Trampa,01100393.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-10 12:26:09,1,Hued hued,555:3|9,,CoRaTe,2022,1,10,12:26:09,12,Verano,555,3|9
6. Fotos Camaras Trampa,01120394.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-12 09:44:00,1,Zorro culpeo,572:13|15,,CoRaTe,2022,1,12,09:44:00,9,Verano,572,13|15
6. Fotos Camaras Trampa,01120395.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-12 09:44:00,1,Zorro culpeo,572:14|15,,CoRaTe,2022,1,12,09:44:00,9,Verano,572,14|15
6. Fotos Camaras Trampa,01120396.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-12 09:44:01,1,Zorro culpeo,572:15|15,,CoRaTe,2022,1,12,09:44:01,9,Verano,572,15|15
6. Fotos Camaras Trampa,01130397.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-13 00:40:36,1,Zorro culpeo,576:4|6,,CoRaTe,2022,1,13,00:40:36,0,Verano,576,4|6
6. Fotos Camaras Trampa,01130398.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-13 00:40:37,1,Zorro culpeo,576:5|6,,CoRaTe,2022,1,13,00:40:37,0,Verano,576,5|6
6. Fotos Camaras Trampa,01150400.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-15 13:33:04,1,Zorro culpeo,588:25|402,,CoRaTe,2022,1,15,13:33:04,13,Verano,588,25|402
6. Fotos Camaras Trampa,01150401.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-15 13:33:05,1,Zorro culpeo,588:26|402,,CoRaTe,2022,1,15,13:33:05,13,Verano,588,26|402
6. Fotos Camaras Trampa,01150402.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-15 13:33:06,1,Zorro culpeo,588:27|402,,CoRaTe,2022,1,15,13:33:06,13,Verano,588,27|402
6. Fotos Camaras Trampa,01160403.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-16 20:44:52,1,Jabali,597:1|63,,CoRaTe,2022,1,16,20:44:52,20,Verano,597,1|63
6. Fotos Camaras Trampa,01160404.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113,2022-01-16 20:44:53,1,Jabali,597:2|63,,CoRaTe,2022,1,16,20:44:53,20,Verano,597,2|63
